id,title,bathrooms,features,address,macrozone,microzone,latitude,longitude,price_n,surface_n,rooms_n,price_sqm,surface_room,accesso per disabili,aria condizionata,armadi,armadio a muro,arredata,arredato,ascensore,attacco telefonico,bagno in comune,bagno per disabili,bagno privato,balcone,caminetto,campo da tennis,cancello elettrico,cantina,con biancheria,connessione ad internet,cucina,esposizione doppia,esposizione esterna,esposizione interna,fibra ottica,giardino,impianto di allarme,impianto tv centralizzato,impianto tv con parabola satellitare,ingresso privato,lavastoviglie,lavatrice,microonde,moquette,palestra,parquet,parzialmente arredato,piscina,porta blindata,portineria,ripostiglio,sistema di allarme,taverna,terrazzo,tv,tv satellitare/pay tv,videocitofono,heating_Assente,heating_Autonomo,heating_Centralizzato,bikemi_density_500m,tram_density_500m,metro_density_750m
123868677,"Stanza singola via delle Primule 12, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, bagno in comune, armadi",Via delle Primule,"Bande Nere, Inganni",Lorenteggio,45.4521,9.1383,530,17,3,31.17647058823529,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,3,0,2
126147253,"Stanza doppia piazza Insubria 7, Milano",1,"ripostiglio, balcone, cucina, sistema di allarme, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, aria condizionata, armadi",Piazza Insubria,"Porta Vittoria, Lodi",Martini - Insubria,45.4523,9.2211,500,90,3,5.555555555555555,24,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,TRUE,FALSE,FALSE,4,10,0
123360459,"Stanza singola via Tito Vignoli 34, Milano",2,"ripostiglio, balcone, cucina, lavatrice, bagno in comune, armadi",Via Tito Vignoli,"Famagosta, Barona",Giambellino,45.4517,9.1481,550,100,3,5.5,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,4,7,3
126249863,"Stanza singola via delle Primule 12, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, bagno in comune, armadi",Via delle Primule,"Bande Nere, Inganni",Lorenteggio,45.4521,9.1383,530,17,3,31.17647058823529,17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,3,0,2
125869299,"Stanza singola via Marciano 7, Milano",1,"ripostiglio, cucina, connessione ad internet, lavatrice, microonde, bagno in comune, armadi",Via Marciano,"Città Studi, Susa",Argonne - Corsica,45.4674,9.2311,550,10,4,55,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,7,3
103482990,"Stanza singola via Battista De Rolandi, Milano",1,"balcone, terrazzo, cucina, lavatrice, bagno in comune, armadi",Via Battista De Rolandi,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4964,9.1442,500,20,4,25,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,0,18,0
126675081,"Stanza singola via Luigi Bianchi d'Espinosa 7, Milano",1,"cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Via Luigi Bianchi d'Espinosa,"Bicocca, Niguarda",Niguarda,45.5135,9.1918,550,9,3,61.11111111111111,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,5,0
121427078,"Stanza doppia via Ferdinando Marescalchi 9, Milano",1,"balcone, cucina, lavatrice, microonde, bagno in comune, armadi",Via Ferdinando Marescalchi,"Città Studi, Susa",Città Studi,45.469,9.2341,400,70,4,5.714285714285714,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,13,3
120888004,"Stanza doppia via Sidney Costantino Sonnino 12, Milano",1,"cucina, connessione ad internet, lavatrice, portineria, bagno in comune, parquet, armadi",Via Sidney Costantino Sonnino,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4933,9.1475,500,14,4,35.71428571428572,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,19,0
124709313,"Stanza singola Milano, via Democrito 6, Milano",1,"arredata, bagno in comune, armadi, aria condizionata, balcone, arredato","Milano, Via Democrito 6","Cimiano, Crescenzago, Adriano",Cimiano,45.5024,9.23587,565,11,4,51.36363636363637,11,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1
127528398,"Stanza singola via Carlo Antonio Carlone 8, Milano",1,"ripostiglio, balcone, cucina, lavatrice, portineria, bagno in comune, armadi",Via Carlo Antonio Carlone,"Bande Nere, Inganni",Bande Nere,45.4624,9.134,500,70,2,7.142857142857143,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,2,0,2
126804991,"Stanza singola via Padova 39, Milano",1,"cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno in comune, tv, armadi",Via Padova,"Pasteur, Rovereto",Parco Trotter,45.4908,9.2228,540,70,3,7.714285714285714,18.666666666666668,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,1,0,2
111570795,"Stanza singola via Alessio Olivieri 7, Milano",1,"giardino, balcone, cucina, connessione ad internet, lavatrice, portineria, bagno in comune, armadi",Via Alessio Olivieri,"San Siro, Trenno",San Carlo,45.4619,9.1146,320,16,3,20,16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,1
124326529,"Stanza doppia via Vincenzo Foppa 11, Milano",3,"balcone, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno privato, parquet, aria condizionata, armadi",Via Vincenzo Foppa,"Solari, Washington",Solari,45.4584,9.163,500,15,4,33.33333333333334,15,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,6,14,3
123691519,"Stanza singola via Alfonso Cossa 2, Milano",1,"ripostiglio, giardino, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, tv, aria condizionata, armadi",Via Alfonso Cossa,Forlanini,Quartiere Forlanini,45.4604,9.2429,530,104,3,5.096153846153846,20,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,TRUE,FALSE,FALSE,0,5,2
118503573,"Stanza singola via Passo Rolle 9, Milano",1,"ripostiglio, cucina, lavatrice, tv satellitare/pay tv, bagno in comune, parquet, tv, armadi",Via Passo Rolle,"Udine, Lambrate",Quartiere Feltre,45.488,9.247,580,93,3,6.236559139784946,24.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,TRUE,FALSE,FALSE,0,0,0
117416845,"Stanza singola via Cascina Corba 84, Milano",2,"ripostiglio, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, aria condizionata",Via Cascina Corba,"Bande Nere, Inganni",Lorenteggio,45.4517,9.1285,550,16,3,34.375,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,4,0,2
120170150,"Stanza singola via Evangelista Torricelli 5, Milano",1,"ripostiglio, cucina, connessione ad internet, lavatrice, microonde, tv satellitare/pay tv, bagno in comune, armadi",Via Evangelista Torricelli,Navigli,Ascanio Sforza,45.4457,9.1784,550,90,3,6.111111111111111,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,5,11,0
96058846,"Stanza doppia via Archimede, Milano",1,"terrazzo, cucina, bagno in comune",Via Archimede,"Porta Venezia, Indipendenza",Indipendenza,45.4655,9.2155,460,20,3,23,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,8,7,2
127619756,"Stanza singola via Francesco Primaticcio 90, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, tv, aria condizionata, armadi, fibra ottica, videocitofono, porta blindata, armadio a muro, impianto tv con parabola satellitare, esposizione doppia",Via Francesco Primaticcio,"Bande Nere, Inganni",Lorenteggio,45.4537,9.1335,570,106,4,5.377358490566038,21.200000000000003,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,3,0,3
127614754,"Stanza singola piazza Piero Gobetti, Milano",1,"cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, armadi",Piazza Piero Gobetti,"Città Studi, Susa",Città Studi,45.4861,9.234,530,102,4,5.196078431372549,20.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,4,2,2
127220789,"Stanza singola via Mario Borsa 8, Milano",1,"cucina, connessione ad internet, lavatrice, tv satellitare/pay tv, bagno in comune, attacco telefonico, armadi",Via Mario Borsa,"San Siro, Trenno",Gallaratese,45.5005,9.1051,530,96,4,5.520833333333333,19.200000000000003,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,0,0,2
95553324,"Stanza singola via Tavazzano, Milano",1,"ripostiglio, cucina, lavatrice, lavastoviglie, portineria, con biancheria, bagno in comune, tv, aria condizionata, armadi",Via Tavazzano,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4925,9.1482,450,70,3,6.428571428571429,18.666666666666668,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,2,18,0
121079630,"Stanza singola via Antonio Mambretti 22, Milano",1,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, bagno in comune, aria condizionata",Via Antonio Mambretti,"Affori, Bovisa",Quarto Oggiaro,45.5082,9.1335,480,70,3,6.857142857142857,18.666666666666668,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,0,5,0
124937105,"Stanza singola largo Camillo Caccia Dominioni 3, Milano",1,"balcone, lavatrice, lavastoviglie, portineria, tv, armadi, ingresso privato, cucina",Largo Camillo Caccia Dominioni,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.438,9.19626,550,25,3,22,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,3,0
127037133,"Stanza singola via Uruguay 30/2, Milano",2,"balcone, cucina, connessione ad internet, lavatrice, portineria, bagno in comune, armadi",Via Uruguay,"San Siro, Trenno",Gallaratese,45.4985,9.1187,580,110,4,5.272727272727272,22,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,2
127220957,"Stanza singola via Mario Borsa 8, Milano",1,"cucina, connessione ad internet, lavatrice, tv satellitare/pay tv, bagno in comune, armadi",Via Mario Borsa,"San Siro, Trenno",Gallaratese,45.5005,9.1051,530,96,4,5.520833333333333,19.200000000000003,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,0,0,2
121107910,"Stanza singola via Antonio Mambretti 22, Milano",1,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, bagno in comune, tv, aria condizionata, armadi",Via Antonio Mambretti,"Affori, Bovisa",Quarto Oggiaro,45.5082,9.1335,480,70,3,6.857142857142857,18.666666666666668,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,0,5,0
124616275,"Stanza singola via Adelaide Bono Cairoli 31, Milano",1,"ripostiglio, cucina",Via Adelaide Bono Cairoli,"Precotto, Turro",Turro,45.5004,9.2256,500,20,3,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,3
127619750,"Stanza singola via Francesco Primaticcio 90, Milano",2,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, attacco telefonico, tv, aria condizionata, armadi, fibra ottica, videocitofono, porta blindata, armadio a muro, impianto tv con parabola satellitare, esposizione doppia",Via Francesco Primaticcio,"Bande Nere, Inganni",Lorenteggio,45.4537,9.1335,550,106,4,5.188679245283019,21.200000000000003,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,3,0,3
126916749,"Stanza in affitto in appartamento via Paolo Bassi, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Paolo Bassi,"Cenisio, Sarpi, Isola",Zara,45.4956,9.18968,585,73,4,8.013698630136986,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,5,9,4
126915707,"Stanza in affitto in appartamento viale Ortles, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Ortles,"Corvetto, Rogoredo",Corvetto,45.4406,9.21247,450,15,4,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,0,2
126916431,"Stanza in affitto in appartamento largo Cavalieri di Malta, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Largo Cavalieri di Malta,"Bande Nere, Inganni",Lorenteggio,45.4528,9.13806,460,68,4,6.764705882352941,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,0,2
126916253,"Stanza in affitto in appartamento viale Brianza, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Brianza,"Centrale, Repubblica",Centrale,45.4889,9.20984,545,15,4,36.33333333333334,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,12,7
126915729,"Stanza in affitto in appartamento viale Tibaldi, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Tibaldi,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4433,9.17651,525,94,5,5.585106382978723,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,6,1
126917557,"Stanza in affitto in appartamento via Salvatore Barzilai, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Salvatore Barzilai,"Bande Nere, Inganni",Lorenteggio,45.4517,9.13993,565,64,4,8.828125,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,2,3
126917695,"Stanza in affitto in appartamento via Salvatore Barzilai, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Salvatore Barzilai,"Bande Nere, Inganni",Lorenteggio,45.4521,9.1396,525,70,5,7.5,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,2,3
126917329,"Stanza in affitto in appartamento via Luigi Scrosati, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Luigi Scrosati,"Bande Nere, Inganni",Lorenteggio,45.4538,9.13661,525,70,4,7.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,0,2
126917093,"Stanza in affitto in appartamento via Salvatore Barzilai, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Salvatore Barzilai,"Bande Nere, Inganni",Lorenteggio,45.4517,9.13993,580,64,4,9.0625,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,2,3
126916267,"Stanza in affitto in appartamento via Paolo Bassi, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Paolo Bassi,"Cenisio, Sarpi, Isola",Zara,45.4956,9.18968,545,51,3,10.68627450980392,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,5,9,4
126917451,"Stanza in affitto in appartamento viale Nazario Sauro, Milano",3,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Nazario Sauro,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,570,15,5,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,6,5,5
126916855,"Stanza in affitto in appartamento via Giovanni Montemartini, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giovanni Montemartini,"Corvetto, Rogoredo",Corvetto,45.4366,9.22606,555,106,5,5.235849056603773,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,2,0,2
126915909,"Stanza in affitto in appartamento via Gardone, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Gardone,"Corvetto, Rogoredo",Corvetto,45.4397,9.21399,490,70,3,7,18.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,2,0,2
126917279,"Stanza in affitto in appartamento via Garegnano, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Garegnano,"Uptown, Cascina Merlata, Viale Certosa",Musocco,45.5036,9.12875,585,82,4,7.134146341463414,16.400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,6,0
126917205,"Stanza in affitto in appartamento via Vincenzo Giordano Orsini, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Vincenzo Giordano Orsini,"Bande Nere, Inganni",Bande Nere,45.4628,9.13388,585,70,4,8.357142857142858,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,2
126915829,"Stanza in affitto in appartamento via Gardone, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Gardone,"Corvetto, Rogoredo",Corvetto,45.4397,9.21392,525,51,3,10.29411764705882,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,2,0,2
126916841,"Stanza in affitto in appartamento viale Nazario Sauro, Milano",3,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Nazario Sauro,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,580,15,5,38.66666666666666,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,6,5,5
126917457,"Stanza in affitto in appartamento via Ippodromo, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Ippodromo,"San Siro, Trenno",Gallaratese,45.4859,9.12613,585,15,5,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,1
126917107,"Stanza in affitto in appartamento via Ippodromo, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Ippodromo,"San Siro, Trenno",Gallaratese,45.4859,9.12613,585,15,5,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,1
126915709,"Stanza in affitto in appartamento via Pasquale Fornari, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Pasquale Fornari,"Bande Nere, Inganni",Gambara,45.4633,9.14358,465,91,5,5.109890109890109,14.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,3
126917197,"Stanza in affitto in appartamento largo Cavalieri di Malta, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Largo Cavalieri di Malta,"Bande Nere, Inganni",Lorenteggio,45.4543,9.13826,515,74,4,6.95945945945946,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,0,2
126916879,"Stanza in affitto in appartamento via Abelardo Pecorini, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Abelardo Pecorini,Forlanini,Quartiere Forlanini,45.4585,9.25051,585,83,4,7.048192771084337,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,0,0
126917607,"Stanza in affitto in appartamento via Ippodromo, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Ippodromo,"San Siro, Trenno",Gallaratese,45.4859,9.12613,585,15,5,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,1
126915705,"Stanza in affitto in appartamento corso Lodi, Milano",2,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Corso Lodi,"Porta Vittoria, Lodi",Lodi - Brenta,45.4435,9.21768,490,15,5,32.66666666666666,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,0,3
126917431,"Stanza in affitto in appartamento via Salvatore Barzilai, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Salvatore Barzilai,"Bande Nere, Inganni",Lorenteggio,45.4526,9.1396,470,73,5,6.438356164383562,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,4,0,3
126917275,"Stanza in affitto in appartamento via Garegnano, Milano",1,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Garegnano,"Uptown, Cascina Merlata, Viale Certosa",Musocco,45.5036,9.12875,580,82,4,7.073170731707317,16.400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,6,0
