"id","bathrooms","heating","macrozone","microzone","price_n","rooms_n","price_sqm","surface_room","geometry","time_to_nearest_metro_mins","time_to_nearest_tram_mins","min_time_to_uni_mins"
127570238,"3","Assente","Città Studi, Susa","Città Studi",680,5,34,20,c(9.22274, 45.4847),7.34061956366649,10.4254703374464,12.2
125681655,"1","Assente","Udine, Lambrate","Quartiere Feltre",700,1,46.6666666666667,15,c(9.2476, 45.4889),13.7842692668296,13.2073687310419,31.8
127355901,"1","Assente","Uptown, Cascina Merlata, Viale Certosa","Certosa",680,3,9.71428571428571,18.6666666666667,c(9.15361, 45.497),26.9293755077488,1.06517896911766,15.9
127118711,"1","Centralizzato","Maggiolina, Istria","Cascina dei Pomi",650,1,65,10,c(9.2078, 45.4924),9.57652723518805,3.09204781708393,33
125390951,"1","Centralizzato","San Siro, Trenno","San Siro",695,1,69.5,10,c(9.1255, 45.4719),8.39208898408249,7.4148453637048,74.9
126791909,"1","Centralizzato","Maggiolina, Istria","Cascina dei Pomi",640,1,30.4761904761905,21,c(9.2078, 45.4924),9.57652723518805,3.09204781708393,33
127138781,"1","Centralizzato","Maggiolina, Istria","Cascina dei Pomi",670,1,33.5,20,c(9.2078, 45.4924),9.57652723518805,3.09204781708393,33
126041217,"1","Centralizzato","Maggiolina, Istria","Cascina dei Pomi",680,1,35.7894736842105,19,c(9.2078, 45.4924),9.57652723518805,3.09204781708393,33
125392387,"1","Centralizzato","Uptown, Cascina Merlata, Viale Certosa","Certosa",610,1,40.6666666666667,15,c(9.1411, 45.4988),22.7183566884548,1.42213571599759,19.5
125846659,"1","Centralizzato","San Siro, Trenno","San Siro",620,1,68.8888888888889,9,c(9.1412, 45.4773),4.37785160684034,4.40611266835317,52.6
127191055,NA,"Assente","Ponte Lambro, Santa Giulia","Santa Giulia",600,3,6,20,c(9.2425, 45.4318),6.23519335164685,23.6008792976849,84.7
124142161,"1","Centralizzato","Bande Nere, Inganni","Primaticcio",600,1,33.3333333333333,18,c(9.1282, 45.4562),5.74462382958801,19.1606699776556,93.4
122519254,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",700,1,70,10,c(9.1401, 45.4539),4.4988387024635,9.47560422538872,91.9
127130823,"1","Centralizzato","Bisceglie, Baggio, Olmi","Baggio",605,1,55,11,c(9.105, 45.4597),12.2082530522282,34.2175347073261,105.7
125773327,"1","Centralizzato","Maggiolina, Istria","Maggiolina",635,1,57.7272727272727,11,c(9.2054, 45.496),12.0490001818806,6.59889318348842,40.3
127516170,"2","Autonomo","Porta Venezia, Indipendenza","Porta Venezia",700,1,38.8888888888889,18,c(9.20297, 45.4759),3.69640128521931,2.22233193075127,31.3
121912658,"1","Assente","Città Studi, Susa","Città Studi",600,NA,30,20,c(9.2327, 45.4818),5.79828168929944,3.11204258545311,9.4
127220765,"1","Centralizzato","Famagosta, Barona","Famagosta",690,1,31.3636363636364,22,c(9.16026, 45.437),9.60860337462254,19.2106500337587,112.1
126042999,"1","Autonomo","Bisceglie, Baggio, Olmi","Quarto Cagnino",650,1,65,10,c(9.1115, 45.4721),11.006628979389,15.5718754026192,88.2
125391627,"1","Centralizzato","Centrale, Repubblica","Buenos Aires",595,1,49.5833333333333,12,c(9.2032, 45.4789),6.47931621710577,0.417103358851848,31
127352385,"1","Centralizzato","Bande Nere, Inganni","Bande Nere",685,1,52.6923076923077,13,c(9.1321, 45.4601),3.65913020857303,23.3352004974124,84.5
126335219,"1","Centralizzato","Bande Nere, Inganni","Bande Nere",685,1,48.9285714285714,14,c(9.1321, 45.4601),3.65913020857303,23.3352004974124,84.5
126335217,"1","Centralizzato","Bisceglie, Baggio, Olmi","Baggio",655,1,46.7857142857143,14,c(9.105, 45.4597),12.2082530522282,34.2175347073261,105.7
126041229,"1","Centralizzato","Bande Nere, Inganni","Bande Nere",700,1,43.75,16,c(9.1321, 45.4601),3.65913020857303,23.3352004974124,84.5
125058269,"1","Centralizzato","San Siro, Trenno","San Siro",620,4,20.6666666666667,20,c(9.12882, 45.4748),2.19124998875392,2.25108687315198,68.1
126036859,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",660,1,73.3333333333333,9,c(9.1401, 45.4539),4.4988387024635,9.47560422538872,91.9
122626708,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",700,1,70,10,c(9.1401, 45.4539),4.4988387024635,9.47560422538872,91.9
123287965,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",690,1,57.5,12,c(9.1401, 45.4539),4.4988387024635,9.47560422538872,91.9
123294511,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",690,1,69,10,c(9.1401, 45.4539),4.4988387024635,9.47560422538872,91.9
127459982,"1","Centralizzato","Bande Nere, Inganni","Lorenteggio",690,1,69,10,c(9.1401, 45.4539),4.4988387024635,9.47560422538872,91.9
123123145,"1","Centralizzato","Bande Nere, Inganni","Primaticcio",630,1,35,18,c(9.1282, 45.4562),5.74462382958801,19.1606699776556,93.4
127393583,"1","Centralizzato","Garibaldi, Moscova, Porta Nuova","Moscova",600,4,6,20,c(9.18197, 45.4791),4.55407352475001,1.65678619208175,57
126041207,"1","Centralizzato","Bande Nere, Inganni","Bande Nere",590,1,45.3846153846154,13,c(9.1321, 45.4601),3.65913020857303,23.3352004974124,84.5
110136743,"1","Autonomo","Maggiolina, Istria","Maggiolina",600,1,100,20,c(9.1998, 45.5029),3.16494665228917,1.78669320338346,53.9
125391885,"1","Centralizzato","Navigli","Corso San Gottardo",630,1,63,10,c(9.1824, 45.4443),17.9599639407915,1.08780498111427,82.7
110136745,"1","Autonomo","Maggiolina, Istria","Maggiolina",600,1,100,20,c(9.1998, 45.5029),3.16494665228917,1.78669320338346,53.9
125820705,"1","Centralizzato","Porta Venezia, Indipendenza","Piave - Tricolore",600,1,40,15,c(9.2084, 45.4706),4.73165725649234,2.77518912937326,26.9
125438371,"1","Autonomo","Ponte Lambro, Santa Giulia","Santa Giulia",675,1,67.5,10,c(9.2456, 45.4312),10.0841813928298,24.4153245353707,88.9
127595550,"3","Assente","San Siro, Trenno","San Carlo",690,5,19.7142857142857,20,c(9.1085, 45.4618),12.3390895692448,30.448787065304,103
126423243,"1","Centralizzato","Famagosta, Barona","Barona",600,2,37.5,16,c(9.15633, 45.4409),14.7176893949243,11.4050260564886,105.8
126041389,"1","Centralizzato","Pasteur, Rovereto","Rovereto",595,1,54.0909090909091,11,c(9.2151, 45.4947),5.54053546279539,1.24612659791857,33.1
122863512,"1","Centralizzato","Bisceglie, Baggio, Olmi","Baggio",600,1,30,20,c(9.08871, 45.4582),29.9333203228783,44.723237386591,124.1
127166643,"1","Centralizzato","Bande Nere, Inganni","Bande Nere",675,1,56.25,12,c(9.1321, 45.4601),3.65913020857303,23.3352004974124,84.5
126956707,"1","Centralizzato","Bande Nere, Inganni","Bande Nere",700,1,38.8888888888889,18,c(9.1321, 45.4601),3.65913020857303,23.3352004974124,84.5
123461961,"2","Centralizzato","Precotto, Turro","Villa San Giovanni",650,3,46.4285714285714,14,c(9.22541, 45.5175),0.854112493317908,6.72184037767283,62.5
124959537,NA,"Assente","Ripamonti, Vigentino","Vigentino - Fatima",620,NA,18.7878787878788,20,c(9.2062, 45.4279),29.8343183898249,4.93797720088121,93.7
127128675,NA,"Assente","Centro","Duomo",700,NA,70,10,c(9.18817, 45.4637),0.893221682379392,0.452576921774995,53.4
126759887,NA,"Assente","Corvetto, Rogoredo","Corvetto",620,NA,24.8,25,c(9.2128, 45.4369),12.3355356708132,14.9428783184744,75.7
127128673,NA,"Assente","Centro","Duomo",700,NA,29.1666666666667,24,c(9.18817, 45.4637),0.893221682379392,0.452576921774995,53.4
127128677,NA,"Assente","Centro","Duomo",700,NA,53.8461538461538,13,c(9.18817, 45.4637),0.893221682379392,0.452576921774995,53.4
126261545,NA,"Assente","Centro","Duomo",600,NA,60,10,c(9.18817, 45.4637),0.893221682379392,0.452576921774995,53.4
127617720,"1","Centralizzato","Famagosta, Barona","Giambellino",650,3,32.5,20,c(9.14348, 45.4495),4.31887578887995,0.925501680184902,99.2
127509610,"1","Centralizzato","San Siro, Trenno","San Siro",600,5,33.3333333333333,18,c(9.13259, 45.4692),12.6486701619923,11.8862429677498,69
98018788,"2","Centralizzato","Famagosta, Barona","Giambellino",650,5,46.4285714285714,14,c(9.12829, 45.4447),5.02611635765484,2.36189907388264,110.9
117480917,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Cermenate - Abbiategrasso",600,2,17.1428571428571,20,c(9.1836, 45.4338),10.0867560388236,1.12403272037376,98
87494704,"2","Centralizzato","San Siro, Trenno","Gallaratese",650,1,5.90909090909091,20,c(9.10704, 45.4945),5.78232845880971,22.5598871863806,67.3
118873569,"1","Centralizzato","Forlanini","Viale Ungheria - Mecenate",650,3,8.125,21.3333333333333,c(9.24923, 45.4461),25.6293480877134,1.81419450113761,64.9
125414737,"1","Centralizzato","Porta Vittoria, Lodi","Bologna - Sulmona",650,1,36.1111111111111,18,c(9.2336, 45.4385),4.58578870794059,18.396589706936,69.6
113823673,"1","Centralizzato","Cimiano, Crescenzago, Adriano","Cimiano",610,3,6.77777777777778,24,c(9.23701, 45.5013),5.50380111709277,23.7508689748594,40.2
110008693,"1","Autonomo","Porta Venezia, Indipendenza","Porta Venezia",700,2,28,25,c(9.20591, 45.4764),1.86195204140557,1.27606124259486,27.6
122686974,"2","Autonomo","Cimiano, Crescenzago, Adriano","Cimiano",700,5,35,20,c(9.23456, 45.4954),7.43592145588631,18.5347779535742,30.9
112067679,"1","Centralizzato","Porta Vittoria, Lodi","Bologna - Sulmona",600,3,37.5,16,c(9.22829, 45.4448),9.68503569614918,11.8534413314316,58.9
126544735,"1","Centralizzato","Ponte Lambro, Santa Giulia","Santa Giulia",650,3,32.5,20,c(9.24627, 45.4315),10.6486486849154,23.9262980288398,89.2
120489746,"2","Autonomo","Ponte Lambro, Santa Giulia","Santa Giulia",600,5,33.3333333333333,18,c(9.24451, 45.4322),8.2276618099074,22.6926393920857,87.4
103742044,"1","Centralizzato",NA,NA,600,2,33.3333333333333,18,c(9.15103, 45.4998),29.3697543780985,1.13076574842506,11.6
121470426,"1","Centralizzato","San Siro, Trenno","Gallaratese",600,4,35.2941176470588,17,c(9.11216, 45.4943),5.3424327626689,18.6977981630329,60.5
118616035,"1","Assente","Città Studi, Susa","Casoretto",700,3,7,20,c(9.2278, 45.487),10.4942252924886,10.829027020016,13.5
123722943,"2","Centralizzato","Bicocca, Niguarda","Ca' Granda",655,5,40.9375,16,c(9.1993, 45.5052),4.1751829667921,2.25776090483904,57.2
124988747,"1","Assente","Famagosta, Barona","Famagosta",680,3,11.3333333333333,16,c(9.171, 45.4409),6.3509176151794,9.386922333669,97.4
122306742,"1","Assente","Forlanini","Viale Ungheria - Mecenate",650,2,10,26,c(9.251, 45.4462),26.9807146347486,0.452033951052846,65.9
126613589,"2","Assente","Affori, Bovisa","Dergano",650,4,7.64705882352941,17,c(9.174, 45.4991),13.0679492767662,5.79974692322781,28
126999913,"1","Assente","Solari, Washington","Washington",640,3,6.73684210526316,25.3333333333333,c(9.1571, 45.4612),7.38708841501898,7.49274398023063,79.6
125429505,"1","Assente","San Siro, Trenno","Gallaratese",670,3,7.05263157894737,25.3333333333333,c(9.1216, 45.4914),4.60112691591205,17.6882549658644,50.8
125271547,"1","Assente","Abbiategrasso, Chiesa Rossa","Chiesa Rossa",600,2,9.67741935483871,24.8,c(9.1853, 45.4338),11.7401208418127,2.30269892763491,96.3
123100463,"1","Assente","Famagosta, Barona","Giambellino",630,4,42,15,c(9.1286, 45.4448),4.65576547166873,1.98799952782752,110.4
127390673,"1","Assente","Città Studi, Susa","Argonne - Corsica",600,5,33.3333333333333,18,c(9.2282, 45.4642),7.81251108764518,3.3304285962389,24.2
125844601,"1","Assente","Famagosta, Barona","Barona",600,3,8.57142857142857,18.6666666666667,c(9.1508, 45.4406),21.3242543573062,10.0045300821023,109.8
126535985,"2","Assente","Precotto, Turro","Villa San Giovanni",700,4,5.10948905109489,20,c(9.2233, 45.5185),3.86451270963958,8.20347941594103,65.8
125674219,"1","Assente","San Siro, Trenno","QT8",700,4,9.33333333333333,15,c(9.1369, 45.4832),4.87007502395963,13.088259750451,50.3
122617726,"1","Assente","Famagosta, Barona","Famagosta",680,4,12.3636363636364,11,c(9.171, 45.4409),6.3509176151794,9.386922333669,97.4
126612029,"1","Assente","Porta Vittoria, Lodi","Martini - Insubria",700,3,10,18.6666666666667,c(9.2166, 45.4551),16.0601823284728,2.98053290028533,43.4
127342475,"2","Assente","Navigli","Bocconi",650,4,7.64705882352941,17,c(9.197, 45.4501),7.96848741068579,1.18540654918868,64.2
126668189,"1","Assente","Uptown, Cascina Merlata, Viale Certosa","Certosa",650,3,8.66666666666667,20,c(9.1422, 45.5005),25.894981155142,2.32327146219977,18.2
126918677,"1","Assente","Bicocca, Niguarda","Prato Centenaro",600,3,35.2941176470588,17,c(9.1917, 45.5088),11.7907720487273,0.675947258298277,49
127340927,"2","Assente","Navigli","Bocconi",700,4,8.23529411764706,17,c(9.197, 45.4501),7.96848741068579,1.18540654918868,64.2
126611519,"2","Assente","Bicocca, Niguarda","Bignami - Ponale",600,4,7.5,16,c(9.206, 45.5258),7.7227515240848,6.45945825042541,81.6
126744629,"1","Assente","Porta Romana, Cadore, Montenero","Cadore",600,3,7.69230769230769,20.8,c(9.2131, 45.4592),16.4272495030756,5.41896239745282,38.8
124549525,"2","Assente","Porta Vittoria, Lodi","Lodi - Brenta",700,4,5.88235294117647,23.8,c(9.2183, 45.4429),0.351506763725314,13.0629792121879,62.2
119621403,"1","Centralizzato","Uptown, Cascina Merlata, Viale Certosa","Ghisolfa - Mac Mahon",650,2,32.5,20,c(9.16326, 45.4927),14.2514582743355,3.41377647887093,29.6
120022914,"1","Autonomo","Precotto, Turro","Villa San Giovanni",630,3,10.5,16,c(9.22886, 45.5191),4.38919177820086,6.08502761352561,66.8
95732380,"1","Autonomo","Ripamonti, Vigentino","Ripamonti - Fondazione Prada",600,5,5.45454545454545,17.6,c(9.20594, 45.44),13.1638223423473,7.40350217126411,73.7
120294248,"2","Autonomo","Ponte Lambro, Santa Giulia","Santa Giulia",600,4,42.8571428571428,14,c(9.2453, 45.4347),9.04900411444342,18.3446915130673,82.5
127368665,"1","Centralizzato","Porta Vittoria, Lodi","Bologna - Sulmona",650,2,46.4285714285714,14,c(9.22829, 45.4448),9.68503569614918,11.8534413314316,58.9
124473629,"1","Centralizzato","San Siro, Trenno","Gallaratese",600,3,40,15,c(9.10043, 45.5053),7.34101617688085,25.0498169810368,69.1
123154073,"1","Centralizzato","Navigli","Ascanio Sforza",600,2,10.7142857142857,22.4,c(9.17749, 45.4486),11.5578106270189,2.68719395152789,80.8
117883375,"1","Centralizzato","Bisceglie, Baggio, Olmi","Bisceglie",600,2,46.1538461538462,13,c(9.11054, 45.4598),8.16547529472159,32.0506711829241,100.6
116842585,"1","Centralizzato","Bicocca, Niguarda","Prato Centenaro",636,3,35.3333333333333,18,c(9.20097, 45.5102),5.13029951905695,2.86608083664905,61.7
127322015,"1","Centralizzato","Uptown, Cascina Merlata, Viale Certosa","Certosa",599,3,6.65555555555556,24,c(9.14943, 45.4981),25.8389283780734,1.78464946743775,15
125998681,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Pezzotti - Meda",550,3,42.3076923076923,13,c(9.18168, 45.4404),17.6139344774421,1.87537218952446,89.4
87283946,"2","Autonomo","Pasteur, Rovereto","Pasteur",700,4,35,20,c(9.222, 45.4901),4.97278427262524,7.72721301724157,20.9
122564786,"1","Centralizzato","Affori, Bovisa","Bovisa",630,2,37.0588235294118,17,c(9.15157, 45.4985),27.9794589233395,1.48438073509142,12.8
123974163,"3+","Centralizzato","Ponte Lambro, Santa Giulia","Santa Giulia",640,4,35.5555555555556,18,c(9.24356, 45.4319),7.31687005593521,23.2828957135883,86.4
122543654,"1","Autonomo","Precotto, Turro","Villa San Giovanni",680,3,68,10,c(9.22499, 45.5167),1.90190036886669,5.38973873317858,61.6
122978994,"1","Autonomo","Affori, Bovisa","Bovisa",600,3,9.23076923076923,17.3333333333333,c(9.16741, 45.5008),16.9452922505933,3.61393182043153,15.4
95306968,"2","Centralizzato","Bisceglie, Baggio, Olmi","Bisceglie",650,4,6.07476635514019,21.4,c(9.11125, 45.4588),6.24043610856049,30.1583901907991,101.2
118542991,"1","Autonomo","Affori, Bovisa","Bovisa",600,3,33.3333333333333,18,c(9.16202, 45.5035),21.6770550663557,4.34860382629961,7.8
117816527,"1","Centralizzato","Bisceglie, Baggio, Olmi","Bisceglie",700,2,43.75,16,c(9.11054, 45.4598),8.16547529472159,32.0506711829241,100.6
121795874,"3","Centralizzato","Bicocca, Niguarda","Prato Centenaro",600,5,60,10,c(9.20523, 45.5102),7.16925007590599,3.28755885765672,63.4
80120359,"1","Centralizzato","Bande Nere, Inganni","Gambara",600,4,28.5714285714286,21,c(9.14231, 45.4644),1.23772221115499,9.77002964394001,74.2
126077565,"2","Autonomo","Bande Nere, Inganni","Bande Nere",670,4,37.2222222222222,18,c(9.13657, 45.4584),5.41593043231737,18.376561654429,84.1
121993204,"1","Centralizzato","San Siro, Trenno","Gallaratese",700,5,70,10,c(9.10214, 45.5022),1.97813363101806,22.7774031823939,68.4
97131904,"1","Centralizzato","Porta Vittoria, Lodi","Martini - Insubria",650,2,26,25,c(9.22376, 45.4559),21.1066276020592,2.35175387759464,38
122030756,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Gratosoglio",590,5,36.875,16,c(9.17182, 45.4149),19.9711636126639,3.74264909893598,133.7
126392229,"2","Centralizzato","Fiera, Sempione, City Life, Portello","Portello - Parco Vittoria",600,5,50,12,c(9.14148, 45.4938),14.552803336823,1.05248304111733,29.4
125688079,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Cermenate - Abbiategrasso",590,3,24.5833333333333,24,c(9.18222, 45.4343),9.53417793665639,1.76623353329283,99.1
82457284,"1","Assente","Abbiategrasso, Chiesa Rossa","Gratosoglio",660,2,30,22,c(9.17369, 45.41),24.7258235793044,0.955528873715864,137.7
126428023,"1","Autonomo","Centrale, Repubblica","Repubblica",442,NA,22.1,20,c(9.20274, 45.4786),6.02845007873717,0.338454268646642,31.5
121892046,"1","Centralizzato","Navigli","Bocconi",600,2,10.7142857142857,22.4,c(9.18885, 45.451),9.35301461980399,1.34185265190366,68.3
123342453,"2","Autonomo","Abbiategrasso, Chiesa Rossa","Gratosoglio",590,5,53.6363636363636,11,c(9.17441, 45.4182),20.7818212444334,1.23528124832968,130.3
121198396,"1","Centralizzato","Porta Vittoria, Lodi","Porta Vittoria",700,2,35,20,c(9.23301, 45.4623),5.54785414784895,0.875339776824381,30.3
111337249,"1","Centralizzato","Affori, Bovisa","Vialba",650,2,23.2142857142857,20,c(9.12708, 45.5124),33.1577201408614,1.62254571985301,41.3
126426031,"1","Autonomo","Famagosta, Barona","Tre Castelli - Faenza",600,4,42.8571428571428,14,c(9.12686, 45.4386),6.73224378273614,7.92969515279152,122
125045229,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Chiesa Rossa",700,3,58.3333333333333,12,c(9.17472, 45.4287),3.90790079359452,3.52790592839021,112.8
99750448,"1","Centralizzato","Bicocca, Niguarda","Prato Centenaro",600,4,46.1538461538462,13,c(9.19987, 45.5104),5.6811217992227,3.77337578542551,60.2
115935927,"2","Centralizzato","Famagosta, Barona","Cantalupa - San Paolo",650,4,6.5,20,c(9.16792, 45.4263),7.65527443969991,11.38087506111,116.8
113424655,"1","Centralizzato","Corvetto, Rogoredo","Corvetto",700,3,6.36363636363636,20,c(9.21652, 45.4387),7.4620777235733,19.8348029185141,69.1
117372081,"3+","Centralizzato","Corvetto, Rogoredo","Corvetto",600,4,40,15,c(9.21943, 45.4351),10.3719788101096,22.5329211011118,72.9
116497013,"1","Centralizzato","Maggiolina, Istria","Maggiolina",700,5,46.6666666666667,15,c(9.20463, 45.4929),7.04229010736935,1.58143132660046,35.3
101253739,"2","Centralizzato","San Siro, Trenno","San Siro",680,4,32.3809523809524,21,c(9.11546, 45.4767),3.62034975572688,9.11687905149001,76.8
113086375,"1","Centralizzato","San Siro, Trenno","Gallaratese",700,3,7.77777777777778,24,c(9.10362, 45.5021),3.02812636206455,20.9950714742246,72
106851085,"1","Centralizzato","Abbiategrasso, Chiesa Rossa","Chiesa Rossa",650,2,10,26,c(9.18528, 45.4338),11.7198908032316,2.28141934876107,96.3
102622888,"2","Centralizzato","Città Studi, Susa","Città Studi",630,5,31.5,20,c(9.23356, 45.482),4.92215589624805,2.85216386148426,10.2
115983523,"2","Centralizzato","San Siro, Trenno","San Siro",650,5,38.2352941176471,17,c(9.12417, 45.4728),8.18501408608204,5.85689573679449,73.7
118636495,"2","Centralizzato","Famagosta, Barona","Tre Castelli - Faenza",700,4,5.69105691056911,24.6,c(9.13932, 45.4409),11.5059880236988,5.42326913277564,120
123455941,"2","Autonomo","Corvetto, Rogoredo","Rogoredo",600,3,6.66666666666667,24,c(9.2336, 45.4361),4.32402296155603,21.2970537560442,73.9
